school,srs,sos,tm_pts,opp_pts,mp,fga,fg_pct,tpa,tp_pct,fta,ft_pct,orb,trb,ast,stl,blk,to,pf,opp_mp,opp_fga,opp_fg_pct,opp_tpa,opp_tp_pct,opp_fta,opp_ft_pct,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_to,opp_pf,pace,ortg,ftr,tpar,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,to_pct,orb_pct,ft_fga,opp_pace,opp_ortg,opp_ftr,opp_tpar,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_to_pct,opp_orb_pct,opp_ft_fga,year,rec,arec
Appalachian State,-0.66,-0.21,68.3225806451613,66.83870967741936,40.16129032258065,54.87096774193548,0.431,21.419354838709676,0.309,21.548387096774192,0.669,9.741935483870968,35.193548387096776,11.612903225806452,7.419354838709677,2.2903225806451615,13.258064516129032,15.64516129032258,40.16129032258065,57.16129032258065,0.424,23.129032258064516,0.322,15.193548387096774,0.715,9.96774193548387,35.45161290322581,13.451612903225806,6.709677419354839,2.6129032258064515,14.387096774193548,19.129032258064516,68.4,99.4,0.39299999999999996,0.39,0.525,49.8,49.1,10.8,6.7,0.491,16.9,27.7,0.263,68.4,97.3,0.266,0.405,0.519,50.2,55.5,9.8,7.8,0.49,18.3,28.1,0.19,2019,0.5483870967741935,0.4666666666666667
Arizona State,11.39,8.03,73.80645161290323,70.45161290322581,40.0,61.41935483870968,0.429,22.677419354838708,0.32299999999999995,19.903225806451612,0.695,10.064516129032258,35.96774193548387,11.129032258064516,8.03225806451613,3.3548387096774195,13.161290322580646,18.612903225806452,40.0,57.935483870967744,0.428,22.129032258064516,0.331,19.838709677419356,0.6809999999999999,10.258064516129032,38.12903225806452,12.516129032258064,6.548387096774194,3.838709677419355,16.387096774193548,18.35483870967742,73.7,100.1,0.324,0.369,0.521,48.5,42.3,10.9,9.4,0.488,15.7,26.5,0.225,73.7,95.5,0.342,0.382,0.523,51.5,50.5,8.9,9.9,0.491,19.6,28.4,0.233,2019,0.6666666666666666,0.6
Arizona,19.46,8.24,76.38709677419355,65.16129032258064,40.32258064516129,59.58064516129032,0.44799999999999995,20.548387096774192,0.35200000000000004,21.612903225806452,0.731,10.903225806451612,37.61290322580645,15.290322580645162,6.67741935483871,3.7096774193548385,11.774193548387096,18.451612903225808,40.32258064516129,56.096774193548384,0.39399999999999996,21.096774193548388,0.318,19.612903225806452,0.727,9.225806451612904,33.61290322580645,11.483870967741936,4.709677419354839,3.129032258064516,14.387096774193548,19.06451612903226,70.1,108.1,0.363,0.345,0.547,52.8,57.3,9.5,10.6,0.508,14.4,30.9,0.265,70.1,92.2,0.35,0.376,0.498,47.2,52.0,6.7,8.0,0.45399999999999996,18.0,25.7,0.254,2019,0.6451612903225806,0.4
Little Rock,2.25,-1.08,73.2258064516129,69.41935483870968,40.0,53.32258064516129,0.47,17.516129032258064,0.34600000000000003,24.0,0.71,9.903225806451612,35.354838709677416,14.903225806451612,6.903225806451613,3.6451612903225805,15.451612903225806,18.612903225806452,40.0,57.064516129032256,0.424,22.161290322580644,0.34600000000000003,19.193548387096776,0.696,10.0,32.32258064516129,12.161290322580646,6.774193548387097,3.193548387096774,13.870967741935484,20.967741935483872,70.2,104.4,0.45,0.32799999999999996,0.5660000000000001,52.2,59.5,9.8,10.4,0.527,19.3,30.7,0.319,70.2,98.9,0.336,0.38799999999999996,0.524,47.8,50.3,9.7,8.9,0.491,17.3,28.2,0.23399999999999999,2019,0.6774193548387096,0.5
Arkansas-Pine Bluff,-21.67,-6.43,53.833333333333336,68.3,40.166666666666664,49.43333333333333,0.396,14.3,0.263,18.466666666666665,0.588,8.9,31.333333333333332,9.633333333333333,7.233333333333333,3.2333333333333334,17.7,20.566666666666666,40.166666666666664,52.56666666666667,0.43200000000000005,19.633333333333333,0.309,24.8,0.679,9.7,32.7,12.9,9.633333333333333,2.533333333333333,14.166666666666666,17.433333333333334,67.6,79.3,0.374,0.289,0.462,48.9,49.1,10.7,9.8,0.435,23.3,27.9,0.22,67.6,100.6,0.47200000000000003,0.373,0.531,51.1,56.8,14.2,7.2,0.49,18.0,30.2,0.32,2019,0.13333333333333333,0.1
Arkansas State,-2.93,-0.73,70.6875,71.90625,40.3125,53.6875,0.43700000000000006,17.03125,0.33799999999999997,25.4375,0.71,9.875,32.9375,13.8125,6.875,2.65625,12.96875,20.46875,40.3125,53.90625,0.456,18.90625,0.344,22.375,0.725,9.375,33.8125,13.65625,6.03125,2.09375,14.03125,20.875,68.5,102.4,0.474,0.317,0.537,49.3,58.9,10.0,7.6,0.49,16.5,28.8,0.336,68.5,104.2,0.415,0.35100000000000003,0.557,50.7,55.5,8.7,5.7,0.517,17.9,28.9,0.301,2019,0.5,0.4
Arkansas,13.34,7.37,75.48387096774194,69.51612903225806,40.645161290322584,57.225806451612904,0.441,22.580645161290324,0.33,24.032258064516128,0.7290000000000001,7.451612903225806,31.483870967741936,11.741935483870968,8.0,3.7419354838709675,11.483870967741936,19.903225806451612,40.645161290322584,56.38709677419355,0.429,18.64516129032258,0.273,22.93548387096774,0.6990000000000001,10.903225806451612,38.41935483870968,10.193548387096774,4.903225806451613,3.032258064516129,16.06451612903226,21.387096774193548,71.4,104.0,0.42,0.395,0.55,45.0,46.5,11.0,9.9,0.506,14.3,21.3,0.306,71.4,95.8,0.40700000000000003,0.331,0.517,55.0,42.1,6.8,8.8,0.474,19.3,31.2,0.284,2019,0.6129032258064516,0.3333333333333333
Army,-9.08,-6.67,70.93333333333334,72.03333333333333,40.333333333333336,58.06666666666667,0.47100000000000003,21.5,0.33299999999999996,14.7,0.615,6.7,33.86666666666667,16.233333333333334,5.566666666666666,1.6333333333333333,11.8,14.8,40.333333333333336,60.7,0.44,25.266666666666666,0.35200000000000004,14.533333333333333,0.67,9.033333333333333,35.766666666666666,13.7,6.3,3.3666666666666667,11.866666666666667,14.733333333333333,69.7,100.9,0.253,0.37,0.545,48.6,59.3,7.9,4.6,0.5329999999999999,15.4,20.0,0.156,69.7,102.5,0.239,0.41600000000000004,0.5329999999999999,51.4,51.3,9.0,9.2,0.513,14.9,25.0,0.16,2019,0.5,0.4
Auburn,15.02,7.37,78.03225806451613,70.38709677419355,40.96774193548387,60.25806451612903,0.433,26.580645161290324,0.306,26.387096774193548,0.674,13.580645161290322,40.83870967741935,12.806451612903226,6.419354838709677,4.870967741935484,12.870967741935484,19.225806451612904,40.96774193548387,59.354838709677416,0.413,21.516129032258064,0.325,20.096774193548388,0.7170000000000001,10.290322580645162,35.16129032258065,11.161290322580646,6.67741935483871,3.129032258064516,13.483870967741936,21.161290322580644,70.4,108.2,0.43799999999999994,0.441,0.536,53.7,49.1,8.9,12.9,0.5,15.0,35.3,0.295,70.4,97.6,0.33899999999999997,0.363,0.511,46.3,45.6,9.3,9.3,0.47100000000000003,16.4,27.4,0.243,2019,0.8076923076923077,0.2
Austin Peay,-0.97,-4.13,76.33333333333333,71.48484848484848,40.15151515151515,58.878787878787875,0.45899999999999996,19.515151515151516,0.34600000000000003,21.666666666666668,0.716,11.818181818181818,36.03030303030303,13.151515151515152,6.606060606060606,3.0303030303030303,12.818181818181818,18.303030303030305,40.15151515151515,55.78787878787879,0.46799999999999997,18.96969696969697,0.361,18.0,0.6920000000000001,9.181818181818182,33.121212121212125,13.575757575757576,6.090909090909091,2.4242424242424243,14.93939393939394,19.484848484848484,69.9,108.9,0.368,0.331,0.552,52.1,48.7,9.4,8.2,0.516,15.6,33.1,0.264,69.9,101.9,0.32299999999999995,0.34,0.556,47.9,52.0,8.7,6.2,0.529,18.8,27.5,0.223,2019,0.6363636363636364,0.3333333333333333
Ball State,4.11,-1.66,69.51612903225806,62.516129032258064,40.0,56.483870967741936,0.428,27.129032258064516,0.337,17.419354838709676,0.693,8.774193548387096,36.03225806451613,13.451612903225806,6.612903225806452,3.3870967741935485,13.290322580645162,16.0,40.0,56.96774193548387,0.401,19.129032258064516,0.307,16.0,0.685,8.870967741935484,34.67741935483871,9.838709677419354,6.32258064516129,2.6451612903225805,13.580645161290322,16.35483870967742,69.3,100.3,0.308,0.48,0.537,51.0,55.7,9.5,9.0,0.509,17.0,25.4,0.214,69.3,90.2,0.281,0.336,0.484,49.0,43.1,9.1,9.0,0.452,17.4,24.6,0.193,2019,0.5806451612903226,0.4166666666666667
Baylor,20.1,9.1,71.13333333333334,60.13333333333333,40.166666666666664,59.266666666666666,0.429,21.866666666666667,0.35100000000000003,18.266666666666666,0.69,12.9,36.86666666666667,13.766666666666667,8.133333333333333,4.4,11.9,16.966666666666665,40.166666666666664,53.93333333333333,0.397,18.866666666666667,0.311,16.6,0.687,10.2,33.4,11.3,5.8,4.866666666666666,15.2,18.3,66.6,106.4,0.308,0.369,0.523,52.5,54.1,12.2,12.5,0.494,14.9,35.7,0.213,66.6,89.9,0.308,0.35,0.486,47.5,52.7,8.7,13.0,0.452,19.7,29.9,0.21100000000000002,2019,0.8928571428571429,0.875
Belmont,4.32,-6.21,79.60606060606061,67.9090909090909,40.0,62.84848484848485,0.475,27.515151515151516,0.35200000000000004,14.242424242424242,0.713,8.787878787878787,37.333333333333336,18.303030303030305,7.545454545454546,3.212121212121212,11.878787878787879,15.06060606060606,40.0,61.60606060606061,0.41600000000000004,21.333333333333332,0.33,15.0,0.64,10.181818181818182,36.666666666666664,12.06060606060606,5.787878787878788,2.9393939393939394,14.333333333333334,14.484848484848484,72.8,109.4,0.22699999999999998,0.43799999999999994,0.5720000000000001,50.5,61.3,10.4,8.0,0.5529999999999999,14.6,24.9,0.162,72.8,93.3,0.243,0.34600000000000003,0.494,49.5,47.0,8.0,8.3,0.473,17.3,26.3,0.156,2019,0.8125,0.7333333333333333
Bethune-Cookman,-10.16,-8.97,74.63333333333334,72.23333333333333,40.5,61.4,0.425,19.2,0.319,23.366666666666667,0.7,11.8,39.166666666666664,12.066666666666666,7.233333333333333,2.966666666666667,15.5,19.7,40.5,60.36666666666667,0.424,20.866666666666667,0.276,23.366666666666667,0.6559999999999999,11.566666666666666,38.36666666666667,12.833333333333334,7.166666666666667,3.033333333333333,15.7,19.4,75.0,98.3,0.381,0.313,0.515,50.5,46.3,9.5,7.5,0.474,17.6,30.6,0.267,75.0,95.2,0.387,0.34600000000000003,0.505,49.5,50.2,9.4,7.2,0.47100000000000003,18.0,29.7,0.254,2019,0.5333333333333333,0.23529411764705882
Binghamton,-15.04,-4.63,69.44827586206897,76.58620689655173,40.172413793103445,60.3448275862069,0.41,28.93103448275862,0.331,14.379310344827585,0.7240000000000001,9.586206896551724,34.93103448275862,11.689655172413794,5.206896551724138,3.0344827586206895,12.344827586206897,16.517241379310345,40.172413793103445,62.41379310344828,0.455,23.862068965517242,0.335,18.103448275862068,0.653,11.379310344827585,39.172413793103445,14.482758620689655,6.310344827586207,2.8620689655172415,9.89655172413793,14.827586206896552,69.4,99.6,0.23800000000000002,0.479,0.517,47.1,47.3,7.5,7.9,0.489,15.5,25.6,0.17300000000000001,69.4,109.8,0.29,0.382,0.539,52.9,51.0,9.1,9.1,0.519,12.2,31.0,0.19,2019,0.3448275862068966,0.2
Boise State,8.59,4.4,75.9375,69.46875,40.78125,57.90625,0.447,24.40625,0.344,20.9375,0.7509999999999999,8.90625,34.78125,13.0,5.6875,1.4375,12.46875,17.21875,40.78125,56.84375,0.447,22.1875,0.299,16.6875,0.7170000000000001,7.34375,32.8125,11.40625,6.0,2.3125,13.8125,20.03125,70.0,106.5,0.36200000000000004,0.42100000000000004,0.56,51.5,50.2,8.0,4.1,0.52,15.5,25.9,0.271,70.0,97.4,0.294,0.39,0.536,48.5,44.8,8.4,6.9,0.506,17.6,22.1,0.21100000000000002,2019,0.625,0.3333333333333333
Boston College,2.2,7.72,64.80645161290323,70.3225806451613,40.16129032258065,57.58064516129032,0.40399999999999997,23.451612903225808,0.308,16.806451612903224,0.655,9.483870967741936,32.96774193548387,12.774193548387096,7.774193548387097,2.5483870967741935,13.709677419354838,15.774193548387096,40.16129032258065,57.41935483870968,0.44299999999999995,21.322580645161292,0.331,17.322580645161292,0.713,10.516129032258064,37.935483870967744,13.225806451612904,6.741935483870968,3.193548387096774,14.709677419354838,16.806451612903224,69.5,92.8,0.292,0.40700000000000003,0.494,46.5,54.8,11.1,7.1,0.467,17.3,25.7,0.191,69.5,100.7,0.302,0.371,0.536,53.5,52.0,9.7,9.4,0.505,18.3,30.9,0.215,2019,0.41935483870967744,0.3333333333333333
Boston University,-2.02,-5.46,71.0909090909091,66.9090909090909,40.45454545454545,58.84848484848485,0.46,20.272727272727273,0.32299999999999995,15.93939393939394,0.654,10.090909090909092,36.0,12.545454545454545,5.666666666666667,2.272727272727273,11.393939393939394,15.06060606060606,40.45454545454545,57.06060606060606,0.439,20.21212121212121,0.331,15.0,0.6729999999999999,8.333333333333334,33.06060606060606,11.363636363636363,6.484848484848484,2.727272727272727,11.787878787878787,16.0,66.9,105.1,0.271,0.344,0.535,52.1,46.4,8.4,6.2,0.515,14.6,29.0,0.177,66.9,98.9,0.263,0.354,0.521,47.9,45.3,9.6,7.1,0.498,15.5,24.3,0.177,2019,0.6060606060606061,0.5
Bowling Green State,0.44,0.17,74.51612903225806,72.87096774193549,40.32258064516129,63.483870967741936,0.418,23.129032258064516,0.33799999999999997,18.193548387096776,0.752,11.258064516129032,39.935483870967744,12.258064516129032,5.451612903225806,2.2903225806451615,11.064516129032258,17.580645161290324,40.32258064516129,61.225806451612904,0.42,23.419354838709676,0.32899999999999996,20.032258064516128,0.6859999999999999,10.129032258064516,38.16129032258065,10.258064516129032,5.709677419354839,3.096774193548387,11.838709677419354,17.129032258064516,71.6,103.2,0.287,0.364,0.517,51.1,46.2,7.6,6.1,0.479,13.3,28.7,0.215,71.6,100.9,0.327,0.38299999999999995,0.515,48.9,39.9,7.9,7.7,0.483,14.3,26.1,0.22399999999999998,2019,0.6774193548387096,0.5
Bradley,5.31,0.31,71.70588235294117,65.88235294117646,40.294117647058826,58.11764705882353,0.441,18.176470588235293,0.37200000000000005,18.558823529411764,0.735,11.088235294117647,38.529411764705884,13.441176470588236,4.794117647058823,4.0588235294117645,11.764705882352942,16.529411764705884,40.294117647058826,57.029411764705884,0.395,24.676470588235293,0.316,17.41176470588235,0.752,9.352941176470589,33.470588235294116,11.764705882352942,5.764705882352941,2.911764705882353,12.117647058823529,17.38235294117647,67.3,105.7,0.319,0.313,0.536,53.5,52.4,7.1,12.5,0.499,14.9,31.5,0.235,67.3,97.1,0.305,0.433,0.504,46.5,52.3,8.5,7.3,0.46299999999999997,15.7,25.4,0.22899999999999998,2019,0.696969696969697,0.36363636363636365
Brigham Young,17.14,6.27,80.58064516129032,68.93548387096774,40.483870967741936,59.67741935483871,0.504,24.741935483870968,0.424,14.161290322580646,0.7040000000000001,6.548387096774194,33.12903225806452,17.64516129032258,5.870967741935484,2.129032258064516,10.903225806451612,16.096774193548388,40.483870967741936,58.61290322580645,0.44,19.612903225806452,0.311,16.225806451612904,0.6920000000000001,8.35483870967742,33.61290322580645,12.03225806451613,6.129032258064516,2.4193548387096775,12.903225806451612,15.709677419354838,70.0,113.8,0.237,0.415,0.607,49.6,58.7,8.3,5.5,0.5920000000000001,14.1,20.6,0.16699999999999998,70.0,97.4,0.27699999999999997,0.335,0.52,50.4,46.6,8.7,6.9,0.49200000000000005,16.3,23.9,0.192,2019,0.7741935483870968,0.5454545454545454
Brown,-4.46,-1.73,67.0,68.66666666666667,40.0,58.370370370370374,0.397,22.22222222222222,0.305,18.962962962962962,0.73,12.296296296296296,38.25925925925926,11.25925925925926,6.62962962962963,4.37037037037037,15.0,16.703703703703702,40.0,57.77777777777778,0.43,21.037037037037038,0.32899999999999996,16.703703703703702,0.721,9.333333333333334,35.111111111111114,11.962962962962964,7.814814814814815,4.074074074074074,13.962962962962964,19.40740740740741,70.2,95.4,0.325,0.381,0.49700000000000005,52.1,48.6,9.4,11.9,0.455,18.2,32.3,0.237,70.2,97.8,0.289,0.364,0.522,47.9,48.1,11.1,11.3,0.49,17.5,26.4,0.20800000000000002,2019,0.5555555555555556,0.38461538461538464
Bryant,-6.72,-6.69,70.96875,69.46875,40.15625,60.375,0.415,26.15625,0.321,18.375,0.677,12.15625,40.28125,13.78125,6.46875,4.375,14.375,18.375,40.15625,60.6875,0.413,22.0625,0.31,18.3125,0.679,10.875,37.1875,12.625,6.5625,3.4375,12.0625,16.78125,70.7,100.0,0.304,0.433,0.513,52.0,55.0,9.1,11.3,0.485,17.2,31.6,0.20600000000000002,70.7,97.9,0.302,0.364,0.501,48.0,50.3,9.3,10.0,0.47,14.8,27.9,0.205,2019,0.46875,0.3333333333333333
Bucknell,-7.74,-4.33,67.61764705882354,71.02941176470588,40.0,57.205882352941174,0.42200000000000004,23.91176470588235,0.34299999999999997,16.264705882352942,0.687,8.411764705882353,32.1764705882353,12.058823529411764,7.147058823529412,3.4411764705882355,13.264705882352942,18.58823529411765,40.0,54.85294117647059,0.461,18.235294117647058,0.324,21.0,0.6920000000000001,8.617647058823529,35.11764705882353,12.5,6.882352941176471,3.1470588235294117,13.852941176470589,16.058823529411764,69.9,96.7,0.284,0.418,0.521,47.8,50.0,10.2,9.4,0.493,17.0,24.1,0.195,69.9,101.6,0.38299999999999995,0.332,0.5479999999999999,52.2,49.4,9.8,9.5,0.515,17.6,26.6,0.265,2019,0.4117647058823529,0.2222222222222222
Buffalo,2.18,0.18,78.61290322580645,75.48387096774194,40.32258064516129,67.12903225806451,0.433,25.29032258064516,0.32,18.516129032258064,0.6659999999999999,14.64516129032258,42.193548387096776,14.774193548387096,7.903225806451613,4.580645161290323,13.774193548387096,18.612903225806452,40.32258064516129,63.32258064516129,0.434,21.70967741935484,0.314,18.838709677419356,0.728,11.193548387096774,38.12903225806452,13.0,6.741935483870968,3.838709677419355,14.64516129032258,17.806451612903224,74.8,104.3,0.276,0.377,0.518,52.5,50.8,10.5,11.0,0.494,15.4,35.2,0.184,74.8,100.1,0.298,0.34299999999999997,0.522,47.5,47.3,8.9,9.2,0.488,16.8,28.9,0.217,2019,0.6551724137931034,0.6666666666666666
Butler,15.6,9.18,68.54838709677419,62.12903225806452,40.16129032258065,54.41935483870968,0.46,20.032258064516128,0.341,16.0,0.728,9.03225806451613,34.806451612903224,12.741935483870968,5.32258064516129,2.6451612903225805,11.258064516129032,16.741935483870968,40.16129032258065,54.58064516129032,0.395,20.70967741935484,0.33,16.870967741935484,0.7190000000000001,8.774193548387096,30.483870967741936,11.258064516129032,5.612903225806452,3.096774193548387,11.612903225806452,16.516129032258064,64.6,105.7,0.294,0.368,0.5529999999999999,53.3,50.9,8.2,7.8,0.523,15.4,29.4,0.214,64.6,95.8,0.309,0.379,0.496,46.7,52.2,8.7,9.0,0.45799999999999996,15.6,25.4,0.222,2019,0.7096774193548387,0.45454545454545453
Cal Poly,-10.06,-0.49,67.56666666666666,74.93333333333334,41.166666666666664,56.166666666666664,0.42100000000000004,19.1,0.349,19.566666666666666,0.693,8.133333333333333,32.56666666666667,10.4,6.4,2.466666666666667,13.633333333333333,20.966666666666665,41.166666666666664,55.6,0.45299999999999996,19.933333333333334,0.371,23.666666666666668,0.7240000000000001,9.633333333333333,36.833333333333336,13.733333333333333,6.5,3.1666666666666665,13.4,18.3,68.8,95.4,0.348,0.34,0.516,46.9,43.9,9.0,6.9,0.48100000000000004,17.2,23.0,0.242,68.8,105.8,0.426,0.359,0.561,53.1,54.5,9.2,8.5,0.52,16.7,28.3,0.308,2019,0.23333333333333334,0.0
