school,srs,sos,tm_pts,opp_pts,mp,fga,fg_pct,tpa,tp_pct,fta,ft_pct,orb,trb,ast,stl,blk,to,pf,opp_mp,opp_fga,opp_fg_pct,opp_tpa,opp_tp_pct,opp_fta,opp_ft_pct,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_to,opp_pf,pace,ortg,ftr,tpar,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,to_pct,orb_pct,ft_fga,opp_pace,opp_ortg,opp_ftr,opp_tpar,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_to_pct,opp_orb_pct,opp_ft_fga,year,rec,arec
Appalachian State,-3.73,0.1,79.90625,79.34375,40.3125,60.5625,0.45399999999999996,25.4375,0.359,22.0625,0.715,9.6875,35.21875,12.6875,5.34375,2.8125,13.0625,18.28125,40.3125,61.25,0.467,20.59375,0.36700000000000005,20.59375,0.706,10.28125,37.1875,13.0625,7.03125,3.125,13.375,19.875,73.7,107.6,0.364,0.42,0.562,48.6,46.1,7.2,6.9,0.529,15.5,26.5,0.261,73.7,106.8,0.336,0.336,0.5589999999999999,51.4,45.6,9.5,8.9,0.529,15.8,28.7,0.237,2019,0.34375,0.14285714285714285
Arizona State,10.28,6.04,77.58823529411765,73.3529411764706,40.588235294117645,59.1764705882353,0.447,21.0,0.336,25.941176470588236,0.68,11.735294117647058,39.73529411764706,13.5,6.264705882352941,3.2058823529411766,13.705882352941176,19.852941176470587,40.588235294117645,59.029411764705884,0.413,25.705882352941178,0.33399999999999996,22.764705882352942,0.705,10.088235294117647,35.8235294117647,13.205882352941176,6.5,3.323529411764706,14.0,21.61764705882353,72.5,105.4,0.43799999999999994,0.355,0.5429999999999999,52.6,51.1,8.5,9.6,0.506,16.1,31.3,0.298,72.5,99.6,0.386,0.435,0.525,47.4,54.2,8.8,8.7,0.485,16.7,26.5,0.272,2019,0.696969696969697,0.6
Arizona,8.32,6.32,70.90625,68.90625,40.3125,58.15625,0.42700000000000005,21.84375,0.336,19.375,0.7190000000000001,10.125,34.84375,12.4375,5.15625,2.28125,11.5625,18.5625,40.3125,54.875,0.44799999999999995,20.25,0.32899999999999996,19.21875,0.68,8.65625,34.1875,11.75,5.40625,3.84375,14.0625,19.40625,68.6,102.6,0.33299999999999996,0.376,0.526,50.5,50.1,7.5,6.6,0.49,14.7,28.4,0.24,68.6,99.7,0.35,0.369,0.5379999999999999,49.5,47.8,7.8,10.6,0.509,18.0,25.9,0.23800000000000002,2019,0.53125,0.36363636363636365
Little Rock,-4.87,-2.07,74.2258064516129,75.90322580645162,40.32258064516129,54.41935483870968,0.484,18.774193548387096,0.354,22.677419354838708,0.6559999999999999,7.870967741935484,34.193548387096776,14.290322580645162,5.451612903225806,2.806451612903226,16.225806451612904,20.06451612903226,40.32258064516129,58.03225806451613,0.44,25.419354838709676,0.353,22.322580645161292,0.71,9.709677419354838,34.45161290322581,14.0,5.645161290322581,2.5483870967741935,14.161290322580646,20.903225806451612,72.7,101.2,0.41700000000000004,0.345,0.569,49.8,54.2,7.4,8.6,0.545,19.9,24.1,0.273,72.7,103.5,0.385,0.43799999999999994,0.5529999999999999,50.2,54.8,7.7,7.1,0.518,17.1,26.9,0.273,2019,0.3225806451612903,0.2
Arkansas-Pine Bluff,-14.43,-8.18,65.875,70.90625,40.625,52.65625,0.42700000000000005,17.9375,0.33799999999999997,21.9375,0.6779999999999999,9.90625,33.21875,11.40625,6.75,3.40625,14.9375,19.65625,40.625,53.53125,0.455,17.6875,0.355,23.625,0.675,9.9375,34.0625,13.5625,7.5,3.3125,13.8125,19.0,67.3,96.3,0.41700000000000004,0.341,0.522,49.4,50.8,9.9,9.5,0.484,19.1,29.1,0.282,67.3,103.7,0.441,0.33,0.5479999999999999,50.6,55.7,11.0,9.5,0.513,17.6,29.9,0.298,2019,0.40625,0.19047619047619047
Arkansas State,-7.1,-1.23,73.71875,77.34375,40.9375,59.5,0.418,22.15625,0.33399999999999996,22.53125,0.735,12.59375,37.84375,11.34375,5.71875,4.34375,14.0,21.375,40.9375,58.1875,0.442,21.40625,0.35,24.8125,0.742,10.34375,35.6875,13.09375,6.0,3.53125,12.46875,19.75,70.2,102.6,0.379,0.37200000000000005,0.525,51.5,45.6,8.0,11.8,0.48,16.6,33.2,0.278,70.2,107.7,0.426,0.368,0.5529999999999999,48.5,50.9,8.4,9.5,0.506,15.1,29.1,0.316,2019,0.40625,0.13333333333333333
Arkansas,11.75,8.78,75.26470588235294,72.29411764705883,40.294117647058826,58.94117647058823,0.446,22.08823529411765,0.345,22.61764705882353,0.6679999999999999,10.147058823529411,33.88235294117647,15.970588235294118,8.117647058823529,5.0588235294117645,13.235294117647058,20.38235294117647,40.294117647058826,56.73529411764706,0.424,23.852941176470587,0.33299999999999996,23.647058823529413,0.6890000000000001,12.529411764705882,38.26470588235294,12.970588235294118,6.235294117647059,3.323529411764706,16.264705882352942,21.441176470588236,71.7,104.2,0.384,0.375,0.54,47.0,60.8,11.2,15.4,0.51,16.0,28.3,0.256,71.7,100.1,0.41700000000000004,0.42,0.532,53.0,54.0,8.6,9.0,0.494,19.3,34.5,0.287,2019,0.5294117647058824,0.38461538461538464
Army,-7.57,-4.73,70.875,72.03125,40.0,61.125,0.428,26.96875,0.315,14.71875,0.684,8.09375,35.15625,15.59375,6.1875,1.5625,11.75,17.0,40.0,57.90625,0.455,23.59375,0.35200000000000004,16.25,0.679,7.6875,36.71875,13.875,6.71875,4.21875,13.625,15.71875,71.7,98.9,0.24100000000000002,0.441,0.52,48.9,59.6,8.6,4.6,0.49700000000000005,14.7,21.8,0.165,71.7,100.5,0.281,0.40700000000000003,0.5489999999999999,51.1,52.7,9.4,12.4,0.527,17.2,22.1,0.191,2019,0.40625,0.1875
Auburn,20.84,10.92,79.7,68.75,40.375,60.975,0.45,30.1,0.377,19.0,0.711,11.425,34.225,14.3,9.225,4.75,11.65,18.275,40.375,53.825,0.43700000000000006,23.425,0.345,19.35,0.7070000000000001,10.6,35.3,12.275,5.65,3.6,17.075,17.25,69.2,114.1,0.312,0.494,0.569,49.2,52.1,13.2,15.6,0.5429999999999999,14.3,31.6,0.221,69.2,98.4,0.359,0.435,0.545,50.8,52.2,8.1,11.7,0.512,21.3,31.7,0.254,2019,0.7428571428571429,0.0
Austin Peay,0.59,-4.41,82.18181818181819,73.12121212121212,40.45454545454545,62.42424242424242,0.47200000000000003,21.272727272727273,0.382,21.363636363636363,0.706,12.030303030303031,36.81818181818182,13.757575757575758,7.636363636363637,3.3333333333333335,11.878787878787879,18.060606060606062,40.45454545454545,57.96969696969697,0.451,21.90909090909091,0.332,19.545454545454547,0.693,10.151515151515152,34.42424242424242,13.575757575757576,5.666666666666667,3.242424242424242,15.787878787878787,19.696969696969695,71.8,113.1,0.342,0.341,0.5660000000000001,51.7,46.7,10.5,9.2,0.537,14.1,33.1,0.242,71.8,100.6,0.337,0.37799999999999995,0.544,48.3,51.9,7.8,7.9,0.514,19.0,29.1,0.23399999999999999,2019,0.6666666666666666,0.5333333333333333
Ball State,3.39,1.21,75.0909090909091,71.57575757575758,40.60606060606061,57.333333333333336,0.47,18.818181818181817,0.325,21.484848484848484,0.7020000000000001,9.333333333333334,37.666666666666664,12.909090909090908,6.575757575757576,3.5757575757575757,14.545454545454545,17.545454545454547,40.60606060606061,62.21212121212121,0.415,21.727272727272727,0.318,18.575757575757574,0.705,11.06060606060606,35.42424242424242,11.696969696969697,6.787878787878788,3.3333333333333335,12.909090909090908,19.424242424242426,71.7,103.1,0.375,0.32799999999999996,0.556,51.5,47.9,9.0,8.8,0.523,17.7,27.7,0.263,71.7,98.3,0.299,0.349,0.504,48.5,45.4,9.3,8.7,0.47,15.4,28.1,0.21,2019,0.48484848484848486,0.5333333333333333
Baylor,13.38,9.26,71.82352941176471,67.70588235294117,40.14705882352941,57.8235294117647,0.442,23.61764705882353,0.341,18.676470588235293,0.677,13.235294117647058,37.6764705882353,13.911764705882353,6.147058823529412,4.676470588235294,13.117647058823529,18.705882352941178,40.14705882352941,54.970588235294116,0.425,21.0,0.345,20.058823529411764,0.6829999999999999,9.941176470588236,31.941176470588236,13.0,5.9411764705882355,4.294117647058823,12.382352941176471,18.0,66.5,107.6,0.32299999999999995,0.408,0.5379999999999999,54.1,54.4,9.2,13.8,0.512,16.4,37.6,0.21899999999999997,66.5,101.4,0.365,0.382,0.525,45.9,55.6,8.9,12.6,0.491,16.1,28.9,0.249,2019,0.59375,0.4444444444444444
Belmont,9.12,-2.6,86.9090909090909,73.9090909090909,40.303030303030305,63.45454545454545,0.498,27.939393939393938,0.37200000000000005,18.12121212121212,0.737,8.666666666666666,38.63636363636363,19.545454545454547,6.666666666666667,3.787878787878788,11.393939393939394,15.424242424242424,40.303030303030305,63.93939393939394,0.424,22.515151515151516,0.341,17.242424242424242,0.696,9.515151515151516,35.333333333333336,12.181818181818182,6.0606060606060606,3.515151515151515,12.212121212121213,16.727272727272727,74.2,116.2,0.28600000000000003,0.44,0.603,52.2,61.9,8.9,9.1,0.58,13.7,25.1,0.21100000000000002,74.2,98.8,0.27,0.35200000000000004,0.512,47.8,44.9,8.1,9.9,0.484,14.5,24.1,0.188,2019,0.84375,0.8571428571428571
Bethune-Cookman,-11.98,-9.74,73.87096774193549,72.41935483870968,40.32258064516129,61.25806451612903,0.439,20.483870967741936,0.321,22.225806451612904,0.61,13.387096774193548,41.096774193548384,14.32258064516129,7.548387096774194,3.4838709677419355,16.161290322580644,19.677419354838708,40.32258064516129,61.32258064516129,0.413,21.903225806451612,0.302,22.161290322580644,0.6809999999999999,12.0,37.74193548387097,14.161290322580646,7.129032258064516,4.064516129032258,15.387096774193548,19.258064516129032,74.3,98.6,0.363,0.33399999999999996,0.514,52.1,53.3,10.1,8.8,0.49200000000000005,18.4,34.2,0.221,74.3,96.7,0.361,0.35700000000000004,0.504,47.9,55.9,9.5,10.0,0.467,17.6,30.2,0.24600000000000002,2019,0.45161290322580644,0.2
Binghamton,-13.92,-4.69,65.21212121212122,72.0,40.0,55.81818181818182,0.431,23.87878787878788,0.349,13.696969696969697,0.644,7.393939393939394,32.121212121212125,9.818181818181818,5.545454545454546,4.606060606060606,12.393939393939394,14.363636363636363,40.0,59.90909090909091,0.444,23.393939393939394,0.387,14.757575757575758,0.6629999999999999,11.151515151515152,38.303030303030305,16.363636363636363,6.848484848484849,2.878787878787879,11.515151515151516,15.454545454545455,67.3,96.9,0.245,0.428,0.523,45.6,40.9,8.2,12.6,0.505,16.6,21.4,0.158,67.3,107.0,0.24600000000000002,0.39,0.5379999999999999,54.4,61.6,10.2,9.0,0.519,14.7,31.1,0.163,2019,0.30303030303030304,0.29411764705882354
Boise State,3.61,1.08,71.63636363636364,68.57575757575758,40.303030303030305,54.57575757575758,0.469,21.666666666666668,0.35200000000000004,17.696969696969695,0.723,7.333333333333333,30.78787878787879,12.06060606060606,6.0606060606060606,2.0606060606060606,11.484848484848484,17.272727272727273,40.303030303030305,53.57575757575758,0.45,21.606060606060606,0.341,17.575757575757574,0.741,7.484848484848484,31.060606060606062,12.484848484848484,4.848484848484849,2.727272727272727,12.484848484848484,16.87878787878788,66.5,106.9,0.324,0.397,0.569,49.8,47.1,9.0,6.4,0.539,15.4,23.7,0.23399999999999999,66.5,102.3,0.32799999999999996,0.40299999999999997,0.5539999999999999,50.2,51.8,7.2,8.3,0.518,16.8,24.2,0.243,2019,0.3939393939393939,0.23076923076923078
Boston College,5.83,7.76,70.83870967741936,72.7741935483871,40.645161290322584,58.32258064516129,0.425,22.161290322580644,0.317,20.419354838709676,0.698,10.67741935483871,36.74193548387097,12.32258064516129,5.129032258064516,3.3225806451612905,12.193548387096774,16.419354838709676,40.645161290322584,61.29032258064516,0.419,24.838709677419356,0.319,18.032258064516128,0.7440000000000001,11.96774193548387,38.645161290322584,13.935483870967742,5.838709677419355,3.096774193548387,11.580645161290322,17.903225806451612,68.4,101.9,0.35,0.38,0.521,48.7,49.7,7.4,9.1,0.485,15.2,28.6,0.244,68.4,104.7,0.294,0.405,0.521,51.3,54.2,8.4,8.6,0.484,14.2,31.5,0.21899999999999997,2019,0.45161290322580644,0.2
Boston University,-6.61,-5.39,72.27272727272727,72.33333333333333,40.15151515151515,58.24242424242424,0.48,19.363636363636363,0.34600000000000003,14.181818181818182,0.684,9.424242424242424,33.06060606060606,13.545454545454545,6.03030303030303,2.212121212121212,12.878787878787879,17.515151515151516,40.15151515151515,55.18181818181818,0.47100000000000003,21.90909090909091,0.34299999999999997,17.545454545454547,0.731,7.757575757575758,31.151515151515152,13.636363636363637,6.03030303030303,3.212121212121212,12.484848484848484,16.333333333333332,68.1,105.8,0.243,0.332,0.556,51.5,48.5,8.8,6.6,0.537,16.5,28.7,0.166,68.1,105.9,0.318,0.397,0.569,48.5,52.4,8.8,8.3,0.539,16.4,24.7,0.23199999999999998,2019,0.45454545454545453,0.4444444444444444
Bowling Green State,4.24,0.86,78.47058823529412,73.41176470588235,40.294117647058826,62.76470588235294,0.44299999999999995,22.41176470588235,0.35700000000000004,22.205882352941178,0.67,12.0,41.05882352941177,12.558823529411764,6.676470588235294,2.6470588235294117,12.117647058823529,17.529411764705884,40.294117647058826,60.705882352941174,0.426,26.41176470588235,0.342,18.264705882352942,0.6940000000000001,9.088235294117647,35.73529411764706,12.147058823529411,6.529411764705882,2.911764705882353,13.029411764705882,19.941176470588236,72.8,106.9,0.354,0.35700000000000004,0.535,53.5,45.2,9.1,7.7,0.507,14.2,31.1,0.237,72.8,100.0,0.301,0.435,0.529,46.5,47.0,8.9,7.2,0.5,15.8,23.8,0.209,2019,0.6470588235294118,0.38461538461538464
Bradley,-0.08,-0.9,66.54285714285714,65.28571428571429,40.142857142857146,53.542857142857144,0.433,18.65714285714286,0.368,19.2,0.6920000000000001,8.942857142857143,34.142857142857146,12.085714285714285,5.314285714285714,3.7714285714285714,12.571428571428571,17.62857142857143,40.142857142857146,54.05714285714286,0.41200000000000003,21.514285714285716,0.327,18.97142857142857,0.7240000000000001,8.942857142857143,33.22857142857143,11.857142857142858,5.6,2.5714285714285716,12.371428571428572,18.514285714285716,66.2,100.2,0.359,0.348,0.531,50.7,52.1,8.0,11.6,0.49700000000000005,16.7,26.9,0.248,66.2,98.3,0.35100000000000003,0.39799999999999996,0.518,49.3,53.3,8.4,7.4,0.47700000000000004,16.4,26.2,0.254,2019,0.5882352941176471,0.4166666666666667
Brigham Young,6.15,3.31,78.96875,76.125,40.46875,58.6875,0.46799999999999997,21.375,0.33,23.4375,0.727,8.21875,34.9375,15.0625,6.34375,3.34375,11.0625,19.53125,40.46875,59.75,0.44,21.84375,0.366,21.15625,0.736,9.78125,36.34375,13.4375,5.71875,2.6875,12.84375,20.5625,71.9,108.5,0.39899999999999997,0.364,0.5660000000000001,49.0,54.9,8.7,8.8,0.528,13.7,23.6,0.29,71.9,104.6,0.354,0.366,0.545,51.0,51.1,7.9,7.2,0.507,15.5,26.8,0.26,2019,0.59375,0.38461538461538464
Brown,-0.62,-3.29,73.59375,68.875,40.3125,56.8125,0.44299999999999995,23.28125,0.342,21.40625,0.715,8.15625,36.15625,13.0625,7.53125,3.84375,14.3125,18.75,40.3125,59.09375,0.41700000000000004,24.1875,0.302,17.875,0.6890000000000001,9.625,36.21875,12.21875,6.65625,3.125,15.15625,20.53125,72.6,100.6,0.377,0.41,0.5489999999999999,50.0,51.9,10.3,11.0,0.513,17.6,23.5,0.27,72.6,94.2,0.302,0.409,0.51,50.0,49.6,9.1,9.3,0.479,18.3,25.6,0.20800000000000002,2019,0.625,0.4375
Bryant,-15.19,-7.66,69.6,77.13333333333334,40.0,56.0,0.42200000000000004,23.6,0.325,20.6,0.7120000000000001,9.5,32.3,10.633333333333333,5.266666666666667,2.6333333333333333,12.766666666666667,19.166666666666668,40.0,56.8,0.475,21.666666666666668,0.38799999999999996,20.133333333333333,0.735,9.9,36.03333333333333,14.766666666666667,5.866666666666666,3.8666666666666667,12.866666666666667,18.966666666666665,69.2,100.6,0.368,0.42100000000000004,0.529,47.3,45.0,7.6,7.5,0.49,16.3,26.7,0.262,69.2,111.5,0.354,0.381,0.581,52.7,54.8,8.5,11.9,0.5489999999999999,16.2,30.3,0.261,2019,0.3333333333333333,0.13333333333333333
Bucknell,0.59,-2.93,76.78787878787878,73.27272727272727,40.15151515151515,58.42424242424242,0.45,26.818181818181817,0.35100000000000003,19.78787878787879,0.7490000000000001,8.666666666666666,34.96969696969697,15.727272727272727,5.242424242424242,3.515151515151515,12.393939393939394,19.0,40.15151515151515,60.45454545454545,0.435,20.939393939393938,0.33299999999999996,19.606060606060606,0.7020000000000001,9.93939393939394,35.24242424242424,13.090909090909092,6.818181818181818,2.909090909090909,11.909090909090908,18.515151515151516,71.4,107.2,0.33899999999999997,0.45899999999999996,0.5660000000000001,49.8,59.9,7.3,8.9,0.53,15.5,25.5,0.254,71.4,102.3,0.324,0.34600000000000003,0.525,50.2,49.8,9.5,9.2,0.49200000000000005,14.6,27.4,0.228,2019,0.6363636363636364,0.4666666666666667
Buffalo,15.56,2.62,84.36111111111111,70.83333333333333,40.138888888888886,65.11111111111111,0.462,28.38888888888889,0.337,21.305555555555557,0.687,12.555555555555555,40.833333333333336,16.63888888888889,7.305555555555555,3.888888888888889,12.027777777777779,18.305555555555557,40.138888888888886,60.55555555555556,0.42,21.97222222222222,0.298,19.083333333333332,0.7020000000000001,10.083333333333334,37.02777777777778,10.333333333333334,5.333333333333333,3.111111111111111,15.36111111111111,19.555555555555557,74.5,112.8,0.327,0.436,0.561,52.4,55.3,9.8,10.1,0.535,13.8,31.8,0.225,74.5,94.7,0.315,0.363,0.509,47.6,40.6,7.1,8.5,0.474,18.1,26.3,0.221,2019,0.9117647058823529,0.8461538461538461
Butler,9.22,8.1,71.93939393939394,70.81818181818181,40.303030303030305,58.60606060606061,0.445,25.060606060606062,0.353,14.787878787878787,0.738,8.727272727272727,32.06060606060606,13.151515151515152,5.848484848484849,1.878787878787879,10.878787878787879,17.96969696969697,40.303030303030305,54.06060606060606,0.457,21.303030303030305,0.35700000000000004,19.636363636363637,0.7040000000000001,8.818181818181818,34.303030303030305,12.272727272727273,5.303030303030303,3.5757575757575757,12.818181818181818,16.03030303030303,67.1,106.5,0.252,0.428,0.5479999999999999,48.3,50.4,8.7,5.7,0.521,14.2,25.5,0.18600000000000003,67.1,104.8,0.363,0.39399999999999996,0.5589999999999999,51.7,49.7,7.8,10.7,0.527,16.8,27.4,0.256,2019,0.48484848484848486,0.16666666666666666
Cal Poly,-13.95,-3.54,66.55172413793103,75.27586206896552,40.86206896551724,59.13793103448276,0.41200000000000003,23.689655172413794,0.32799999999999996,15.586206896551724,0.648,9.793103448275861,33.62068965517241,10.379310344827585,5.068965517241379,3.413793103448276,11.517241379310345,18.75862068965517,40.86206896551724,57.62068965517241,0.461,19.137931034482758,0.368,21.551724137931036,0.7020000000000001,10.482758620689655,38.172413793103445,14.379310344827585,5.344827586206897,3.5172413793103448,10.827586206896552,16.96551724137931,66.8,97.5,0.264,0.401,0.5,46.8,42.6,7.4,8.9,0.47700000000000004,14.8,26.1,0.171,66.8,110.3,0.374,0.332,0.555,53.2,54.2,7.8,9.9,0.522,13.8,30.6,0.263,2019,0.20689655172413793,0.06666666666666667
Cal State Bakersfield,-5.12,-2.63,70.94117647058823,70.94117647058823,40.44117647058823,61.529411764705884,0.424,20.08823529411765,0.324,18.235294117647058,0.6729999999999999,14.294117647058824,37.411764705882355,11.147058823529411,6.411764705882353,3.088235294117647,12.911764705882353,21.970588235294116,40.44117647058823,50.55882352941177,0.436,21.0,0.366,26.147058823529413,0.735,8.882352941176471,32.8235294117647,12.382352941176471,5.117647058823529,2.823529411764706,13.882352941176471,18.264705882352942,67.6,103.7,0.29600000000000004,0.326,0.505,53.3,42.7,9.4,10.4,0.47700000000000004,15.5,37.4,0.19899999999999998,67.6,103.7,0.517,0.415,0.563,46.7,56.2,7.5,6.8,0.512,18.1,27.8,0.38,2019,0.5294117647058824,0.4117647058823529
