school,srs,sos,tm_pts,opp_pts,mp,fga,fg_pct,tpa,tp_pct,fta,ft_pct,orb,trb,ast,stl,blk,to,pf,opp_mp,opp_fga,opp_fg_pct,opp_tpa,opp_tp_pct,opp_fta,opp_ft_pct,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_to,opp_pf,pace,ortg,ftr,tpar,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,to_pct,orb_pct,ft_fga,opp_pace,opp_ortg,opp_ftr,opp_tpar,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_to_pct,opp_orb_pct,opp_ft_fga,year,rec,arec
Appalachian State,-4.81,-2.65,76.36363636363636,74.18181818181819,40.60606060606061,60.09090909090909,0.436,26.03030303030303,0.34,22.696969696969695,0.6679999999999999,11.787878787878787,39.15151515151515,12.454545454545455,6.0,3.5454545454545454,13.848484848484848,19.0,40.60606060606061,59.18181818181818,0.43700000000000006,19.424242424242426,0.36200000000000004,21.363636363636363,0.721,9.212121212121213,35.666666666666664,12.303030303030303,6.636363636363637,3.1515151515151514,13.030303030303031,20.78787878787879,72.0,104.6,0.37799999999999995,0.433,0.539,52.3,47.6,8.2,8.9,0.509,16.3,30.8,0.252,72.0,101.6,0.361,0.32799999999999996,0.535,47.7,47.5,9.1,9.3,0.49700000000000005,15.8,25.2,0.26,2018,0.45454545454545453,0.26666666666666666
Arizona State,14.37,6.56,82.65625,74.84375,40.3125,60.0,0.46299999999999997,24.78125,0.363,24.78125,0.733,9.84375,35.1875,14.3125,6.53125,3.5625,10.71875,18.875,40.3125,59.96875,0.43799999999999994,23.9375,0.342,19.625,0.718,11.15625,36.59375,14.96875,5.375,3.46875,14.8125,21.5,72.2,113.6,0.413,0.413,0.5760000000000001,49.0,51.6,9.0,9.9,0.5379999999999999,13.0,27.9,0.303,72.2,102.8,0.327,0.39899999999999997,0.54,51.0,57.0,7.4,9.8,0.507,17.6,30.6,0.235,2018,0.625,0.4
Arizona,15.67,6.84,80.51428571428572,71.68571428571428,40.57142857142857,57.22857142857143,0.504,18.34285714285714,0.369,21.17142857142857,0.76,10.057142857142857,36.48571428571429,15.17142857142857,4.942857142857143,4.514285714285714,12.17142857142857,17.228571428571428,40.57142857142857,58.48571428571429,0.435,20.82857142857143,0.358,18.228571428571428,0.7340000000000001,8.857142857142858,29.085714285714285,12.657142857142857,6.114285714285714,2.6285714285714286,11.6,19.6,68.7,115.6,0.37,0.321,0.598,55.6,52.6,7.1,12.0,0.563,15.3,33.2,0.281,68.7,102.9,0.312,0.35600000000000004,0.534,44.4,49.8,8.8,6.8,0.499,14.7,25.1,0.22899999999999998,2018,0.7714285714285715,0.7272727272727273
Little Rock,-10.44,-2.21,63.6875,70.0625,40.625,54.875,0.42700000000000005,19.46875,0.321,17.3125,0.61,10.0625,34.03125,12.21875,4.96875,2.90625,14.34375,19.125,40.625,54.5,0.43200000000000005,23.78125,0.353,21.46875,0.677,10.5,35.3125,13.625,5.40625,3.59375,13.625,16.53125,66.6,94.2,0.315,0.355,0.505,49.1,52.1,7.4,9.5,0.484,18.5,28.9,0.192,66.6,103.7,0.39399999999999996,0.436,0.541,50.9,57.8,8.0,10.2,0.509,17.4,30.5,0.267,2018,0.21875,0.125
Arkansas-Pine Bluff,-14.84,-9.36,65.91428571428571,71.4,40.285714285714285,53.22857142857143,0.43700000000000006,18.857142857142858,0.32899999999999996,19.457142857142856,0.675,7.914285714285715,29.257142857142856,12.2,7.857142857142857,4.114285714285714,14.285714285714286,19.542857142857144,40.285714285714285,54.82857142857143,0.433,19.714285714285715,0.32899999999999996,24.514285714285716,0.711,12.714285714285714,37.91428571428571,13.971428571428572,7.828571428571428,1.9428571428571428,15.17142857142857,17.4,68.4,95.7,0.366,0.354,0.528,43.6,52.4,11.4,11.7,0.496,18.6,23.9,0.247,68.4,103.6,0.447,0.36,0.537,56.4,58.8,11.4,5.7,0.49200000000000005,18.6,37.3,0.318,2018,0.4,0.3157894736842105
Arkansas State,-9.65,-3.02,74.03125,78.84375,40.3125,59.6875,0.44,21.71875,0.34,19.625,0.718,11.0625,33.5,10.75,6.71875,2.96875,13.09375,18.40625,40.3125,57.875,0.49200000000000005,20.0625,0.382,20.03125,0.711,9.9375,35.40625,14.71875,5.6875,3.53125,13.65625,18.53125,70.5,104.2,0.32899999999999996,0.364,0.536,48.6,40.9,9.5,7.9,0.502,15.9,30.3,0.23600000000000002,70.5,110.9,0.34600000000000003,0.34700000000000003,0.585,51.4,51.7,8.0,9.3,0.5579999999999999,16.8,30.7,0.24600000000000002,2018,0.34375,0.23529411764705882
Arkansas,14.76,9.85,80.54285714285714,75.62857142857143,40.42857142857143,60.542857142857144,0.474,19.457142857142856,0.395,22.65714285714286,0.6809999999999999,10.0,34.51428571428571,14.314285714285715,6.228571428571429,4.6571428571428575,10.885714285714286,20.0,40.42857142857143,57.94285714285714,0.43,24.114285714285714,0.35700000000000004,23.65714285714286,0.727,11.257142857142858,36.114285714285714,13.628571428571428,4.771428571428571,3.5714285714285716,14.0,19.428571428571427,71.3,111.8,0.374,0.321,0.565,48.9,49.9,8.6,13.8,0.5379999999999999,13.2,28.7,0.255,71.3,105.0,0.408,0.41600000000000004,0.547,51.1,54.7,6.6,8.7,0.504,16.8,31.5,0.297,2018,0.6571428571428571,0.3
Army,-8.62,-7.17,74.33333333333333,74.1,40.166666666666664,61.5,0.444,25.7,0.38299999999999995,14.933333333333334,0.6579999999999999,10.0,35.766666666666666,16.7,5.666666666666667,2.7666666666666666,13.433333333333334,19.766666666666666,40.166666666666664,56.96666666666667,0.44299999999999995,23.3,0.359,21.333333333333332,0.716,9.366666666666667,36.4,13.533333333333333,6.666666666666667,3.6,14.233333333333333,15.566666666666666,71.7,103.2,0.243,0.418,0.542,49.6,61.1,7.9,8.2,0.524,16.4,27.0,0.16,71.7,102.9,0.374,0.409,0.552,50.4,53.6,9.3,10.1,0.516,17.5,26.7,0.268,2018,0.43333333333333335,0.25
Auburn,15.97,7.29,81.8529411764706,73.17647058823529,40.0,61.8235294117647,0.431,26.705882352941178,0.35700000000000004,24.58823529411765,0.774,11.852941176470589,37.94117647058823,14.147058823529411,7.411764705882353,5.294117647058823,12.088235294117647,19.764705882352942,40.0,57.6764705882353,0.42700000000000005,22.852941176470587,0.35100000000000003,21.970588235294116,0.722,10.029411764705882,35.5,12.911764705882353,6.088235294117647,3.264705882352941,15.176470588235293,20.58823529411765,73.5,111.4,0.39799999999999996,0.43200000000000005,0.557,51.7,53.1,10.1,15.2,0.508,14.1,31.8,0.308,73.5,99.6,0.381,0.396,0.537,48.3,52.4,8.3,9.3,0.49700000000000005,18.2,27.8,0.275,2018,0.78125,0.6666666666666666
Austin Peay,-3.28,-2.49,73.88235294117646,71.94117647058823,40.294117647058826,59.1764705882353,0.455,17.41176470588235,0.341,21.676470588235293,0.6509999999999999,13.029411764705882,35.55882352941177,13.323529411764707,6.617647058823529,3.0294117647058822,14.058823529411764,19.735294117647058,40.294117647058826,53.55882352941177,0.46399999999999997,19.441176470588236,0.363,21.205882352941178,0.716,9.088235294117647,32.55882352941177,12.0,5.882352941176471,3.823529411764706,16.147058823529413,21.176470588235293,70.1,104.7,0.366,0.294,0.532,52.2,49.5,9.4,8.9,0.505,16.8,35.7,0.239,70.1,101.9,0.396,0.363,0.565,47.8,48.3,8.3,9.2,0.53,20.2,28.7,0.28300000000000003,2018,0.5588235294117647,0.35714285714285715
Ball State,-1.22,-1.99,75.3125,73.8125,40.46875,59.21875,0.452,22.71875,0.337,20.09375,0.705,9.9375,37.8125,14.15625,5.3125,3.5,13.21875,17.09375,40.46875,61.78125,0.425,22.34375,0.361,18.125,0.728,10.46875,36.25,13.09375,6.9375,3.53125,12.0,19.0,71.1,104.6,0.33899999999999997,0.384,0.5479999999999999,51.1,52.9,7.4,8.9,0.516,16.1,27.8,0.239,71.1,102.6,0.293,0.36200000000000004,0.524,48.9,49.8,9.6,9.7,0.491,14.6,27.3,0.213,2018,0.59375,0.3333333333333333
Baylor,14.59,9.17,75.61764705882354,69.67647058823529,40.44117647058823,59.029411764705884,0.469,17.88235294117647,0.35700000000000004,18.823529411764707,0.7340000000000001,11.764705882352942,38.0,15.176470588235293,5.4411764705882355,4.470588235294118,13.617647058823529,17.88235294117647,40.44117647058823,59.294117647058826,0.415,22.764705882352942,0.337,17.91176470588235,0.716,10.794117647058824,32.088235294117645,14.676470588235293,5.794117647058823,4.176470588235294,11.764705882352942,18.029411764705884,68.5,109.1,0.319,0.303,0.556,54.2,54.8,7.9,12.2,0.523,16.7,35.6,0.23399999999999999,68.5,100.6,0.302,0.384,0.514,45.8,59.7,8.4,10.2,0.479,14.8,29.2,0.21600000000000003,2018,0.5588235294117647,0.18181818181818182
Belmont,5.54,-2.88,77.63636363636364,69.21212121212122,40.0,56.15151515151515,0.486,30.454545454545453,0.376,15.666666666666666,0.7390000000000001,7.818181818181818,34.333333333333336,16.03030303030303,4.878787878787879,2.484848484848485,12.424242424242424,16.09090909090909,40.0,58.878787878787875,0.43,20.606060606060606,0.335,15.787878787878787,0.737,9.151515151515152,32.36363636363637,11.515151515151516,6.121212121212121,2.727272727272727,11.575757575757576,17.333333333333332,68.5,113.3,0.27899999999999997,0.542,0.61,51.5,58.7,7.1,6.5,0.588,16.3,25.2,0.20600000000000002,68.5,101.0,0.268,0.35,0.521,48.5,45.5,8.9,10.6,0.489,14.8,25.7,0.198,2018,0.7272727272727273,0.6
Bethune-Cookman,-12.21,-12.48,81.90625,79.46875,40.3125,63.71875,0.44299999999999995,23.71875,0.318,25.625,0.701,13.25,42.0625,15.65625,6.3125,3.84375,15.84375,20.9375,40.3125,65.0,0.425,21.875,0.33,24.375,0.7,12.375,38.71875,15.25,6.65625,3.5625,13.875,21.0625,77.7,104.6,0.402,0.37200000000000005,0.54,52.1,55.5,8.1,8.9,0.502,17.3,33.5,0.282,77.7,101.5,0.375,0.337,0.519,47.9,55.3,8.5,8.9,0.48,15.3,30.0,0.263,2018,0.5625,0.4444444444444444
Binghamton,-10.29,-6.36,69.25806451612904,70.35483870967742,40.16129032258065,57.25806451612903,0.44299999999999995,21.64516129032258,0.35,17.032258064516128,0.64,9.129032258064516,34.38709677419355,12.129032258064516,5.483870967741935,4.225806451612903,12.290322580645162,16.838709677419356,40.16129032258065,56.45161290322581,0.446,19.870967741935484,0.381,17.580645161290324,0.708,8.96774193548387,35.0,13.870967741935484,5.709677419354839,2.6774193548387095,12.0,15.96774193548387,67.9,101.6,0.297,0.37799999999999995,0.53,49.6,47.8,8.0,11.6,0.51,15.8,26.0,0.19,67.9,103.2,0.311,0.35200000000000004,0.5429999999999999,50.4,55.1,8.4,7.5,0.513,15.6,26.2,0.221,2018,0.3548387096774194,0.2
Boise State,11.21,3.05,78.1875,69.0625,40.625,59.46875,0.461,25.28125,0.379,18.59375,0.738,9.9375,38.5,13.34375,5.71875,2.1875,13.53125,17.90625,40.625,58.09375,0.42700000000000005,21.28125,0.327,17.21875,0.7240000000000001,6.34375,30.375,12.71875,6.0625,3.0625,11.875,17.75,70.7,108.8,0.313,0.425,0.5720000000000001,55.9,48.6,8.0,5.9,0.542,16.5,29.3,0.231,70.7,96.1,0.29600000000000004,0.366,0.521,44.1,51.3,8.4,9.0,0.48700000000000004,15.2,18.2,0.215,2018,0.71875,0.5
Boston College,9.0,7.2,76.37142857142857,74.57142857142857,40.42857142857143,60.142857142857146,0.45,23.742857142857144,0.359,18.457142857142856,0.741,10.6,36.94285714285714,14.057142857142857,5.0,3.142857142857143,12.6,16.285714285714285,40.42857142857143,60.25714285714286,0.445,24.428571428571427,0.361,16.314285714285713,0.7440000000000001,9.6,34.628571428571426,13.8,5.628571428571429,3.085714285714286,12.428571428571429,17.542857142857144,70.1,107.7,0.307,0.395,0.5539999999999999,51.6,51.9,7.1,8.8,0.521,15.5,29.8,0.228,70.1,105.2,0.271,0.405,0.5479999999999999,48.4,51.5,7.9,8.5,0.518,15.5,26.7,0.20199999999999999,2018,0.5428571428571428,0.15384615384615385
Boston University,-8.34,-5.84,70.51612903225806,71.80645161290323,40.0,55.806451612903224,0.462,19.806451612903224,0.373,18.032258064516128,0.639,9.548387096774194,33.67741935483871,13.548387096774194,7.387096774193548,3.3225806451612905,13.774193548387096,17.129032258064516,40.0,56.83870967741935,0.45,22.93548387096774,0.354,17.193548387096776,0.728,9.774193548387096,33.58064516129032,13.258064516129032,6.387096774193548,3.0,13.774193548387096,17.451612903225808,68.8,102.5,0.32299999999999995,0.355,0.5479999999999999,50.1,52.5,10.7,9.8,0.529,17.6,28.6,0.20600000000000002,68.8,104.4,0.302,0.40399999999999997,0.552,49.9,51.8,9.3,8.3,0.522,17.5,28.8,0.22,2018,0.4838709677419355,0.5
Bowling Green State,-6.38,-2.88,75.90625,77.8125,40.78125,61.34375,0.42100000000000004,21.5625,0.349,22.8125,0.732,11.625,38.3125,13.28125,5.90625,2.5625,12.75,17.78125,40.78125,60.90625,0.45799999999999996,22.15625,0.368,19.1875,0.721,9.4375,36.5,14.28125,6.25,3.5625,12.625,20.40625,71.9,103.6,0.37200000000000005,0.35200000000000004,0.526,51.2,51.4,8.1,6.6,0.483,15.0,30.0,0.272,71.9,106.2,0.315,0.364,0.556,48.8,51.2,8.5,9.0,0.525,15.3,26.1,0.22699999999999998,2018,0.5,0.4
Bradley,2.08,0.36,67.36363636363636,64.72727272727273,40.0,54.18181818181818,0.43,18.575757575757574,0.354,20.151515151515152,0.7070000000000001,10.878787878787879,35.696969696969695,13.545454545454545,6.484848484848484,4.03030303030303,13.363636363636363,18.96969696969697,40.0,53.57575757575758,0.405,22.333333333333332,0.33,19.0,0.735,9.878787878787879,33.15151515151515,13.030303030303031,6.333333333333333,2.6363636363636362,13.545454545454545,19.0,66.3,101.7,0.37200000000000005,0.34299999999999997,0.528,51.8,58.2,9.8,12.9,0.49,17.3,31.9,0.263,66.3,97.7,0.355,0.41700000000000004,0.517,48.2,60.1,9.6,7.4,0.474,17.8,28.5,0.261,2018,0.6060606060606061,0.3076923076923077
Brigham Young,8.04,1.53,74.28571428571429,67.77142857142857,40.42857142857143,54.42857142857143,0.48200000000000004,18.542857142857144,0.34700000000000003,20.457142857142856,0.75,6.914285714285715,32.74285714285714,15.228571428571428,6.4,3.8,11.514285714285714,17.02857142857143,40.42857142857143,55.857142857142854,0.449,21.314285714285713,0.336,15.885714285714286,0.6559999999999999,7.514285714285714,31.428571428571427,12.971428571428572,6.057142857142857,2.8857142857142857,12.685714285714285,18.257142857142856,67.9,108.2,0.376,0.341,0.579,51.0,58.0,9.3,11.0,0.541,15.2,22.4,0.282,67.9,98.7,0.284,0.382,0.534,49.0,51.7,8.8,8.0,0.513,16.7,22.5,0.187,2018,0.6857142857142857,0.5384615384615384
Brown,-7.78,-4.67,77.03703703703704,79.0,40.74074074074074,60.407407407407405,0.426,21.77777777777778,0.316,24.703703703703702,0.7559999999999999,11.481481481481481,36.592592592592595,12.518518518518519,6.444444444444445,3.0,13.481481481481481,20.925925925925927,40.74074074074074,57.7037037037037,0.47600000000000003,20.62962962962963,0.368,23.37037037037037,0.7070000000000001,9.148148148148149,35.51851851851852,13.555555555555555,6.7407407407407405,4.666666666666667,14.37037037037037,20.814814814814813,72.7,104.0,0.409,0.361,0.534,50.7,48.6,8.7,8.1,0.483,15.7,30.3,0.309,72.7,106.7,0.405,0.358,0.574,49.3,49.4,9.1,12.1,0.541,17.3,26.7,0.28600000000000003,2018,0.4074074074074074,0.21428571428571427
Bryant,-18.75,-5.43,69.96774193548387,83.29032258064517,40.16129032258065,60.67741935483871,0.41,24.35483870967742,0.34299999999999997,16.838709677419356,0.705,10.064516129032258,32.25806451612903,13.451612903225806,6.129032258064516,1.3870967741935485,12.935483870967742,19.35483870967742,40.16129032258065,60.225806451612904,0.493,24.516129032258064,0.405,19.870967741935484,0.701,11.419354838709678,39.87096774193548,16.129032258064516,6.516129032258065,4.258064516129032,12.709677419354838,17.032258064516128,71.0,98.2,0.278,0.401,0.509,44.7,54.1,8.6,3.9,0.479,15.9,26.1,0.196,71.0,116.9,0.33,0.40700000000000003,0.598,55.3,54.3,9.1,11.7,0.5760000000000001,15.4,34.0,0.231,2018,0.0967741935483871,0.10526315789473684
Bucknell,4.48,-3.46,81.05714285714286,73.11428571428571,40.57142857142857,58.57142857142857,0.47100000000000003,22.97142857142857,0.348,24.914285714285715,0.7190000000000001,9.257142857142858,36.6,14.428571428571429,5.542857142857143,4.3428571428571425,12.485714285714286,18.714285714285715,40.57142857142857,61.08571428571429,0.426,19.34285714285714,0.331,21.085714285714285,0.695,10.285714285714286,35.42857142857143,12.8,6.6,3.3142857142857145,12.514285714285714,21.2,72.4,110.3,0.425,0.392,0.5760000000000001,50.8,52.3,7.5,10.4,0.539,15.1,26.9,0.306,72.4,99.5,0.345,0.317,0.514,49.2,49.2,9.0,9.3,0.478,15.0,27.3,0.24,2018,0.7352941176470589,0.5882352941176471
Buffalo,7.99,0.25,84.63888888888889,76.16666666666667,40.416666666666664,64.83333333333333,0.473,26.333333333333332,0.37,19.305555555555557,0.6990000000000001,11.833333333333334,38.55555555555556,16.583333333333332,6.25,4.055555555555555,12.38888888888889,20.97222222222222,40.416666666666664,60.52777777777778,0.43,20.22222222222222,0.32799999999999996,23.88888888888889,0.7340000000000001,10.805555555555555,36.47222222222222,11.527777777777779,5.75,3.75,13.777777777777779,18.25,73.9,113.3,0.298,0.406,0.5720000000000001,51.4,54.0,8.4,10.1,0.5489999999999999,14.3,31.6,0.20800000000000002,73.9,102.0,0.395,0.33399999999999996,0.53,48.6,44.3,7.7,9.7,0.484,16.1,28.8,0.29,2018,0.7647058823529411,0.6363636363636364
Butler,16.92,10.55,78.94285714285714,72.57142857142857,40.857142857142854,61.57142857142857,0.473,23.0,0.35700000000000004,16.057142857142857,0.7759999999999999,9.114285714285714,34.22857142857143,13.971428571428572,6.628571428571429,2.857142857142857,11.17142857142857,18.34285714285714,40.857142857142854,55.82857142857143,0.449,21.0,0.373,19.685714285714287,0.743,7.942857142857143,32.48571428571429,12.571428571428571,5.114285714285714,3.4285714285714284,13.82857142857143,16.742857142857144,69.7,110.9,0.261,0.374,0.57,51.3,47.9,9.3,8.2,0.54,13.9,27.1,0.20199999999999999,69.7,102.0,0.353,0.376,0.557,48.7,50.2,7.2,8.9,0.519,17.5,24.0,0.262,2018,0.6060606060606061,0.25
Cal Poly,-11.55,-1.83,67.16129032258064,74.25806451612904,40.96774193548387,58.61290322580645,0.397,24.06451612903226,0.358,15.419354838709678,0.78,9.387096774193548,33.354838709677416,12.0,4.967741935483871,3.935483870967742,11.806451612903226,18.225806451612904,40.96774193548387,57.74193548387097,0.456,19.161290322580644,0.384,19.129032258064516,0.745,9.903225806451612,36.87096774193548,14.451612903225806,5.870967741935484,3.5806451612903225,11.193548387096774,15.838709677419354,66.6,98.4,0.263,0.41100000000000003,0.509,47.5,51.6,7.3,10.2,0.47,15.2,25.8,0.205,66.6,108.8,0.331,0.332,0.556,52.5,54.9,8.6,10.4,0.52,14.3,29.2,0.247,2018,0.2903225806451613,0.07142857142857142
Cal State Bakersfield,-6.58,-0.73,66.03333333333333,68.93333333333334,40.0,55.666666666666664,0.41700000000000004,20.433333333333334,0.302,19.266666666666666,0.696,11.366666666666667,35.6,12.9,6.066666666666666,2.9,13.866666666666667,19.9,40.0,53.233333333333334,0.425,23.1,0.35200000000000004,22.133333333333333,0.7020000000000001,9.7,33.63333333333333,13.066666666666666,6.0,2.7333333333333334,13.566666666666666,19.2,67.5,97.9,0.34600000000000003,0.36700000000000005,0.509,51.4,55.5,9.0,9.6,0.473,17.6,32.2,0.24100000000000002,67.5,102.2,0.41600000000000004,0.434,0.541,48.6,57.7,8.9,7.8,0.502,17.5,28.6,0.292,2018,0.4,0.2
